Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Betnijah Laney-Hamilton,NYL,NYL vs. TOR,06/03/2026,2026.0,W,17,1,0,3,0.0,0,2,0.0,1,2,50.0,0,0,0,3,1,0,2,0,9
Nikolina Milic,TOR,TOR @ NYL,06/03/2026,2026.0,L,8,4,2,4,50.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,8
Stefanie Dolson,SEA,SEA vs. PHX,06/03/2026,2026.0,L,25,0,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,1,1,0,2,3,0
Teonni Key,TOR,TOR @ NYL,06/03/2026,2026.0,L,9,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,3
Tima Pouye,TOR,TOR @ NYL,06/03/2026,2026.0,L,3,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,3
Kia Nurse,TOR,TOR @ NYL,06/03/2026,2026.0,L,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1
Kiki Rice,TOR,TOR @ NYL,06/03/2026,2026.0,L,23,9,3,8,37.5,0,1,0.0,3,3,100.0,1,4,5,2,0,0,3,1,-4
Pauline Astier,NYL,NYL vs. TOR,06/03/2026,2026.0,W,28,10,4,9,44.4,2,3,66.7,0,1,0.0,0,0,0,5,0,0,0,4,20
DeWanna Bonner,PHX,PHX @ SEA,06/03/2026,2026.0,W,25,10,3,12,25.0,0,7,0.0,4,5,80.0,0,2,2,1,2,0,1,2,0
Kahleah Copper,PHX,PHX @ SEA,06/03/2026,2026.0,W,35,16,4,14,28.6,2,6,33.3,6,6,100.0,1,5,6,1,1,0,1,2,4
Julie Allemand,TOR,TOR @ NYL,06/03/2026,2026.0,L,23,7,3,6,50.0,1,3,33.3,0,0,0.0,0,1,1,2,2,1,0,2,-12
Jonquel Jones,NYL,NYL vs. TOR,06/03/2026,2026.0,W,34,22,9,14,64.3,4,7,57.1,0,0,0.0,5,12,17,2,0,2,2,2,16
Breanna Stewart,NYL,NYL vs. TOR,06/03/2026,2026.0,W,30,19,5,15,33.3,1,5,20.0,8,8,100.0,0,9,9,4,0,1,1,1,8
Natasha Mack,PHX,PHX @ SEA,06/03/2026,2026.0,W,26,16,7,7,100.0,0,0,0.0,2,2,100.0,4,6,10,2,0,3,1,1,11
Awa Fam,SEA,SEA vs. PHX,06/03/2026,2026.0,L,33,18,9,17,52.9,0,4,0.0,0,0,0.0,1,5,6,2,1,2,2,3,-1
Brittney Sykes,TOR,TOR @ NYL,06/03/2026,2026.0,L,34,17,8,18,44.4,0,1,0.0,1,1,100.0,1,4,5,1,3,1,2,2,-12
Marina Mabrey,TOR,TOR @ NYL,06/03/2026,2026.0,L,26,17,7,13,53.8,2,6,33.3,1,2,50.0,1,2,3,4,0,1,1,2,-16
Alyssa Thomas,PHX,PHX @ SEA,06/03/2026,2026.0,W,34,9,4,9,44.4,0,0,0.0,1,3,33.3,1,8,9,5,2,0,4,2,2
Natisha Hiedeman,SEA,SEA vs. PHX,06/03/2026,2026.0,L,30,15,6,17,35.3,3,8,37.5,0,1,0.0,1,3,4,4,2,1,0,2,3
Marine Johannes,NYL,NYL vs. TOR,06/03/2026,2026.0,W,27,15,6,10,60.0,3,6,50.0,0,0,0.0,1,1,2,2,1,1,2,3,7
Nyara Sabally,TOR,TOR @ NYL,06/03/2026,2026.0,L,29,11,5,10,50.0,1,3,33.3,0,0,0.0,2,4,6,3,0,0,1,3,-24
Monique Akoa Makani,PHX,PHX @ SEA,06/03/2026,2026.0,W,28,12,3,8,37.5,1,4,25.0,5,7,71.4,1,5,6,2,2,0,3,3,4
Satou Sabally,NYL,NYL vs. TOR,06/03/2026,2026.0,W,14,12,3,7,42.9,2,4,50.0,4,5,80.0,1,4,5,0,0,0,2,2,-2
Laura Juskaite,TOR,TOR @ NYL,06/03/2026,2026.0,L,20,8,3,9,33.3,1,3,33.3,1,2,50.0,2,3,5,2,2,0,0,5,-21
Noemie Brochant,PHX,PHX @ SEA,06/03/2026,2026.0,W,24,4,2,7,28.6,0,2,0.0,0,0,0.0,0,4,4,1,2,2,2,2,-6
Leonie Fiebich,NYL,NYL vs. TOR,06/03/2026,2026.0,W,26,14,4,7,57.1,2,4,50.0,4,4,100.0,2,0,2,4,0,0,1,1,17
Flau'jae Johnson,SEA,SEA vs. PHX,06/03/2026,2026.0,L,29,9,3,11,27.3,2,6,33.3,1,2,50.0,0,4,4,5,2,0,4,2,5
Diamond Miller,CON,CON @ ATL,06/02/2026,2026.0,L,26,8,2,6,33.3,0,3,0.0,4,4,100.0,0,3,3,1,0,0,1,4,-8
Lucy Olsen,WAS,WAS vs. CHI,06/02/2026,2026.0,W,11,3,1,3,33.3,1,1,100.0,0,0,0.0,1,0,1,2,0,0,0,0,5
Georgia Amoore,WAS,WAS vs. CHI,06/02/2026,2026.0,W,21,3,1,3,33.3,1,2,50.0,0,0,0.0,1,0,1,2,0,0,0,4,21
Brianna Turner,LVA,LVA @ LAS,06/02/2026,2026.0,W,21,0,0,0,0.0,0,0,0.0,0,0,0.0,1,3,4,1,0,1,1,1,16
Tiffany Hayes,GSV,GSV vs. PDX,06/02/2026,2026.0,W,13,1,0,0,0.0,0,0,0.0,1,2,50.0,0,0,0,4,1,0,0,2,-4
Rachel Banham,CHI,CHI @ WAS,06/02/2026,2026.0,L,18,5,2,4,50.0,1,3,33.3,0,0,0.0,0,0,0,2,0,0,2,1,-1
Chance Gray,LAS,LAS vs. LVA,06/02/2026,2026.0,L,21,3,1,4,25.0,0,2,0.0,1,1,100.0,0,2,2,1,1,0,0,0,-5
Serah Williams,PDX,PDX @ GSV,06/02/2026,2026.0,L,9,7,2,2,100.0,1,1,100.0,2,4,50.0,0,1,1,0,0,0,0,1,1
Jacy Sheldon,CHI,CHI @ WAS,06/02/2026,2026.0,L,31,9,4,7,57.1,1,2,50.0,0,0,0.0,0,0,0,1,0,0,2,2,-11
Saylor Poffenbarger,CHI,CHI @ WAS,06/02/2026,2026.0,L,6,0,0,0,0.0,0,0,0.0,0,0,0.0,1,2,3,0,1,0,0,1,-2
Nell Angloma,CON,CON @ ATL,06/02/2026,2026.0,L,10,6,2,3,66.7,0,0,0.0,2,2,100.0,0,0,0,0,3,0,1,2,-6
Dearica Hamby,LAS,LAS vs. LVA,06/02/2026,2026.0,L,24,2,0,7,0.0,0,1,0.0,2,3,66.7,3,3,6,2,0,1,0,3,-12
Erica Wheeler,LAS,LAS vs. LVA,06/02/2026,2026.0,L,26,10,3,6,50.0,2,4,50.0,2,3,66.7,0,0,0,1,0,0,3,5,-11
Juste Jocyte,GSV,GSV vs. PDX,06/02/2026,2026.0,W,13,8,3,8,37.5,2,5,40.0,0,0,0.0,0,2,2,1,0,0,2,0,1
Kaitlyn Chen,GSV,GSV vs. PDX,06/02/2026,2026.0,W,17,9,3,4,75.0,2,2,100.0,1,2,50.0,0,0,0,2,0,0,0,1,-4
Kierstan Bell,LVA,LVA @ LAS,06/02/2026,2026.0,W,22,6,2,6,33.3,2,6,33.3,0,0,0.0,0,3,3,0,1,0,0,2,0
NaLyssa Smith,LVA,LVA @ LAS,06/02/2026,2026.0,W,21,7,3,5,60.0,0,0,0.0,1,4,25.0,2,2,4,0,0,1,2,5,-9
Olivia Nelson-Ododa,CON,CON @ ATL,06/02/2026,2026.0,L,11,10,3,3,100.0,0,0,0.0,4,8,50.0,0,1,1,0,1,0,1,2,-4
Kennedy Burke,CON,CON @ ATL,06/02/2026,2026.0,L,18,2,1,3,33.3,0,1,0.0,0,0,0.0,1,2,3,0,1,0,4,2,-7
Alicia Florez,WAS,WAS vs. CHI,06/02/2026,2026.0,W,19,8,3,7,42.9,0,4,0.0,2,4,50.0,0,0,0,3,1,0,0,2,-2
Ta'Niya Latson,LAS,LAS vs. LVA,06/02/2026,2026.0,L,6,2,0,1,0.0,0,1,0.0,2,2,100.0,1,1,2,1,0,0,1,0,3
Madina Okot,ATL,ATL vs. CON,06/02/2026,2026.0,W,9,0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,1,0,1,5,-6
Jihyun Park,LAS,LAS vs. LVA,06/02/2026,2026.0,L,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-6
Isobel Borlase,ATL,ATL vs. CON,06/02/2026,2026.0,W,5,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-3
Indya Nivar,ATL,ATL vs. CON,06/02/2026,2026.0,W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-1
Aaliyah Nye,ATL,ATL vs. CON,06/02/2026,2026.0,W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-1
Sika Kone,ATL,ATL vs. CON,06/02/2026,2026.0,W,3,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1
Laeticia Amihere,GSV,GSV vs. PDX,06/02/2026,2026.0,W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1
Te-Hina Paopao,ATL,ATL vs. CON,06/02/2026,2026.0,W,8,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,4
Frieda Buhner,PDX,PDX @ GSV,06/02/2026,2026.0,L,10,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,0,-9
Rori Harmon,WAS,WAS vs. CHI,06/02/2026,2026.0,W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,2
Ndjakalenga Mwenentanda,GSV,GSV vs. PDX,06/02/2026,2026.0,W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,1
Nyadiew Puoch,PDX,PDX @ GSV,06/02/2026,2026.0,L,13,0,0,2,0.0,0,2,0.0,0,0,0.0,1,1,2,0,0,0,1,1,-3
Holly Winterburn,PDX,PDX @ GSV,06/02/2026,2026.0,L,4,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,-3
Gianna Kneepkens,CON,CON @ ATL,06/02/2026,2026.0,L,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,3
Natasha Cloud,CHI,CHI @ WAS,06/02/2026,2026.0,L,24,0,0,4,0.0,0,1,0.0,0,0,0.0,0,0,0,3,0,0,4,6,-19
Karlie Samuelson,PDX,PDX @ GSV,06/02/2026,2026.0,L,12,2,1,4,25.0,0,3,0.0,0,0,0.0,0,0,0,1,0,0,1,2,3
Charlisse Leger-Walker,CON,CON @ ATL,06/02/2026,2026.0,L,16,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,3,0,0,1,1,-11
Luisa Geiselsoder,PDX,PDX @ GSV,06/02/2026,2026.0,L,11,3,1,4,25.0,1,2,50.0,0,0,0.0,0,0,0,0,0,0,1,1,-14
Cheyenne Parker-Tyus,LVA,LVA @ LAS,06/02/2026,2026.0,W,8,5,2,4,50.0,0,0,0.0,1,2,50.0,0,4,4,2,0,1,1,5,10
Kaila Charles,GSV,GSV vs. PDX,06/02/2026,2026.0,W,13,7,3,6,50.0,1,3,33.3,0,0,0.0,1,2,3,1,0,0,1,2,-3
Lauren Betts,WAS,WAS vs. CHI,06/02/2026,2026.0,W,15,8,4,8,50.0,0,0,0.0,0,0,0.0,1,3,4,0,1,0,0,2,4
Jackie Young,LVA,LVA @ LAS,06/02/2026,2026.0,W,36,16,7,17,41.2,2,5,40.0,0,0,0.0,1,3,4,9,1,0,2,3,5
Cameron Brink,LAS,LAS vs. LVA,06/02/2026,2026.0,L,25,9,3,10,30.0,1,4,25.0,2,2,100.0,1,7,8,3,0,2,1,3,-6
Elizabeth Williams,CHI,CHI @ WAS,06/02/2026,2026.0,L,23,10,4,10,40.0,0,0,0.0,2,5,40.0,1,5,6,3,2,1,0,1,-13
Rae Burrell,LAS,LAS vs. LVA,06/02/2026,2026.0,L,33,22,8,14,57.1,2,4,50.0,4,6,66.7,0,1,1,1,0,0,3,0,-7
Janelle Salaun,GSV,GSV vs. PDX,06/02/2026,2026.0,W,23,18,6,10,60.0,3,6,50.0,3,3,100.0,1,3,4,1,0,0,0,2,5
Sydney Taylor,CHI,CHI @ WAS,06/02/2026,2026.0,L,20,15,6,13,46.2,1,6,16.7,2,4,50.0,0,1,1,1,4,0,4,2,-11
Emily Engstler,PDX,PDX @ GSV,06/02/2026,2026.0,L,29,12,4,12,33.3,2,3,66.7,2,4,50.0,4,4,8,1,1,2,0,3,-9
Kiki Iriafen,WAS,WAS vs. CHI,06/02/2026,2026.0,W,27,15,4,11,36.4,1,3,33.3,6,10,60.0,3,8,11,2,0,0,1,2,14
Chelsea Gray,LVA,LVA @ LAS,06/02/2026,2026.0,W,34,12,4,11,36.4,1,6,16.7,3,3,100.0,0,4,4,11,2,0,1,2,3
Angel Reese,ATL,ATL vs. CON,06/02/2026,2026.0,W,29,12,4,9,44.4,1,2,50.0,3,4,75.0,7,6,13,5,1,0,2,3,23
Brittney Griner,CON,CON @ ATL,06/02/2026,2026.0,L,29,7,3,8,37.5,0,0,0.0,1,2,50.0,0,4,4,3,2,3,1,2,-12
Jordin Canada,ATL,ATL vs. CON,06/02/2026,2026.0,W,36,12,5,8,62.5,1,3,33.3,1,2,50.0,0,3,3,10,4,0,4,4,17
Shakira Austin,WAS,WAS vs. CHI,06/02/2026,2026.0,W,25,17,5,13,38.5,1,1,100.0,6,9,66.7,1,7,8,1,3,1,5,0,17
Kayla Thornton,GSV,GSV vs. PDX,06/02/2026,2026.0,W,26,19,6,13,46.2,5,10,50.0,2,2,100.0,4,4,8,0,1,1,1,2,21
Aneesah Morrow,CON,CON @ ATL,06/02/2026,2026.0,L,30,20,7,12,58.3,2,5,40.0,4,7,57.1,1,12,13,2,0,2,1,1,-15
Allisha Gray,ATL,ATL vs. CON,06/02/2026,2026.0,W,36,26,9,17,52.9,3,9,33.3,5,7,71.4,1,6,7,2,1,1,2,2,15
Kamilla Cardoso,CHI,CHI @ WAS,06/02/2026,2026.0,L,33,12,6,13,46.2,0,0,0.0,0,0,0.0,3,10,13,5,1,6,1,4,-12
Rhyne Howard,ATL,ATL vs. CON,06/02/2026,2026.0,W,37,36,12,24,50.0,8,19,42.1,4,5,80.0,0,2,2,2,3,0,1,1,18
Gabby Williams,GSV,GSV vs. PDX,06/02/2026,2026.0,W,27,8,4,13,30.8,0,5,0.0,0,0,0.0,0,2,2,2,1,0,0,1,21
Michaela Onyenwere,WAS,WAS vs. CHI,06/02/2026,2026.0,W,22,13,5,6,83.3,1,2,50.0,2,2,100.0,3,4,7,2,1,0,5,1,25
Nneka Ogwumike,LAS,LAS vs. LVA,06/02/2026,2026.0,L,31,12,3,10,30.0,0,1,0.0,6,6,100.0,3,9,12,2,1,1,2,2,-2
Kiah Stokes,GSV,GSV vs. PDX,06/02/2026,2026.0,W,20,6,2,3,66.7,2,3,66.7,0,0,0.0,2,3,5,1,2,3,0,2,8
Bridget Carleton,PDX,PDX @ GSV,06/02/2026,2026.0,L,30,11,4,6,66.7,2,4,50.0,1,1,100.0,1,2,3,1,1,0,0,4,-17
Veronica Burton,GSV,GSV vs. PDX,06/02/2026,2026.0,W,23,10,3,5,60.0,2,2,100.0,2,4,50.0,1,2,3,9,0,0,1,2,22
Sarah Ashlee Barker,PDX,PDX @ GSV,06/02/2026,2026.0,L,23,8,3,5,60.0,2,4,50.0,0,0,0.0,0,3,3,3,0,0,2,1,-16
Stephanie Talbot,LVA,LVA @ LAS,06/02/2026,2026.0,W,25,8,3,6,50.0,2,4,50.0,0,0,0.0,1,5,6,0,0,0,0,4,24
Naz Hillmon,ATL,ATL vs. CON,06/02/2026,2026.0,W,35,5,2,7,28.6,1,3,33.3,0,0,0.0,1,6,7,3,0,0,2,4,13
Angela Dugalic,WAS,WAS vs. CHI,06/02/2026,2026.0,W,13,8,3,8,37.5,0,2,0.0,2,2,100.0,3,4,7,1,0,0,1,2,1
Teja Oblak,PDX,PDX @ GSV,06/02/2026,2026.0,L,12,11,5,6,83.3,1,2,50.0,0,0,0.0,1,0,1,2,1,0,3,0,-12
Cassandre Prosper,WAS,WAS vs. CHI,06/02/2026,2026.0,W,20,7,3,7,42.9,1,2,50.0,0,1,0.0,3,2,5,0,2,0,2,1,-3
Carla Leite,PDX,PDX @ GSV,06/02/2026,2026.0,L,24,10,2,6,33.3,0,0,0.0,6,6,100.0,0,1,1,7,0,0,4,2,-3
Saniya Rivers,CON,CON @ ATL,06/02/2026,2026.0,L,29,11,4,6,66.7,1,1,100.0,2,2,100.0,0,1,1,2,0,0,0,0,-5
A'ja Wilson,LVA,LVA @ LAS,06/02/2026,2026.0,W,34,25,10,20,50.0,1,3,33.3,4,7,57.1,3,12,15,1,3,5,3,1,1
Cecilia Zandalasini,GSV,GSV vs. PDX,06/02/2026,2026.0,W,23,9,2,7,28.6,1,4,25.0,4,5,80.0,0,1,1,3,4,0,2,2,21
Skylar Diggins,CHI,CHI @ WAS,06/02/2026,2026.0,L,27,14,3,6,50.0,2,2,100.0,6,7,85.7,0,1,1,1,0,1,2,2,-12
Megan Gustafson,PDX,PDX @ GSV,06/02/2026,2026.0,L,24,13,6,12,50.0,0,1,0.0,1,1,100.0,1,7,8,2,0,0,2,3,-8
Cotie McMahon,WAS,WAS vs. CHI,06/02/2026,2026.0,W,25,8,3,7,42.9,0,0,0.0,2,4,50.0,1,1,2,4,3,1,1,2,6
Ariel Atkins,LAS,LAS vs. LVA,06/02/2026,2026.0,L,29,9,2,13,15.4,1,6,16.7,4,4,100.0,0,7,7,2,2,0,1,2,-4
Azura Stevens,CHI,CHI @ WAS,06/02/2026,2026.0,L,19,7,3,7,42.9,1,2,50.0,0,0,0.0,0,5,5,3,1,2,3,3,-9
Leila Lacan,CON,CON @ ATL,06/02/2026,2026.0,L,28,11,4,13,30.8,1,6,16.7,2,4,50.0,1,1,2,5,1,0,4,3,-15
Maya Caldwell,MIN,MIN @ PHX,06/01/2026,2026.0,W,18,5,2,5,40.0,1,2,50.0,0,0,0.0,0,2,2,0,0,1,1,2,17
Teaira McCowan,MIN,MIN @ PHX,06/01/2026,2026.0,W,16,6,3,4,75.0,0,0,0.0,0,0,0.0,1,5,6,0,1,0,2,6,13
Alyssa Thomas,PHX,PHX vs. MIN,06/01/2026,2026.0,L,25,6,1,6,16.7,0,0,0.0,4,4,100.0,2,1,3,5,0,0,3,1,-27
Katie Lou Samuelson,SEA,SEA @ DAL,06/01/2026,2026.0,L,12,6,2,2,100.0,2,2,100.0,0,2,0.0,0,2,2,2,0,0,0,0,-3
Alanna Smith,DAL,DAL vs. SEA,06/01/2026,2026.0,W,22,5,2,6,33.3,0,3,0.0,1,2,50.0,0,4,4,3,0,0,4,4,10
Jovana Nogic,PHX,PHX vs. MIN,06/01/2026,2026.0,L,16,8,3,6,50.0,2,4,50.0,0,0,0.0,1,0,1,0,0,0,2,1,-11
Natisha Hiedeman,SEA,SEA @ DAL,06/01/2026,2026.0,L,26,11,3,9,33.3,0,2,0.0,5,5,100.0,0,2,2,2,0,0,3,1,-22
Odyssey Sims,DAL,DAL vs. SEA,06/01/2026,2026.0,W,21,2,1,5,20.0,0,0,0.0,0,2,0.0,0,2,2,4,1,0,1,0,13
Quionche Carter,PHX,PHX vs. MIN,06/01/2026,2026.0,L,10,6,1,3,33.3,0,0,0.0,4,5,80.0,0,0,0,2,1,0,0,0,-2
Zia Cooke,SEA,SEA @ DAL,06/01/2026,2026.0,L,16,4,2,7,28.6,0,2,0.0,0,0,0.0,0,2,2,0,0,0,2,1,-1
Jade Melbourne,SEA,SEA @ DAL,06/01/2026,2026.0,L,25,5,2,8,25.0,1,3,33.3,0,0,0.0,0,3,3,1,0,0,1,6,-23
Stefanie Dolson,SEA,SEA @ DAL,06/01/2026,2026.0,L,20,2,1,4,25.0,0,2,0.0,0,0,0.0,0,2,2,0,0,2,1,4,-18
Lexi Held,PHX,PHX vs. MIN,06/01/2026,2026.0,L,15,5,1,3,33.3,1,2,50.0,2,2,100.0,0,0,0,0,0,0,0,1,-7
Valeriane Ayayi,PHX,PHX vs. MIN,06/01/2026,2026.0,L,11,0,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,4,0,0,0,2,-2
Mackenzie Holmes,SEA,SEA @ DAL,06/01/2026,2026.0,L,14,2,1,2,50.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,1,6
Lexie Brown,SEA,SEA @ DAL,06/01/2026,2026.0,L,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,0,-2
Li Yueru,DAL,DAL vs. SEA,06/01/2026,2026.0,W,9,2,1,2,50.0,0,1,0.0,0,0,0.0,1,1,2,0,0,0,0,1,-1
DeWanna Bonner,PHX,PHX vs. MIN,06/01/2026,2026.0,L,7,2,1,5,20.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,2,0,-14
Alysha Clark,DAL,DAL vs. SEA,06/01/2026,2026.0,W,18,6,1,3,33.3,1,3,33.3,3,4,75.0,2,3,5,1,1,0,0,4,5
Azzi Fudd,DAL,DAL vs. SEA,06/01/2026,2026.0,W,24,9,4,7,57.1,1,4,25.0,0,0,0.0,0,1,1,0,1,1,0,1,15
Anastasiia Olairi Kosu,MIN,MIN @ PHX,06/01/2026,2026.0,W,18,12,4,6,66.7,0,0,0.0,4,4,100.0,4,2,6,0,1,3,0,2,18
Kyara Linskens,PHX,PHX vs. MIN,06/01/2026,2026.0,L,20,7,3,7,42.9,1,3,33.3,0,0,0.0,1,2,3,0,2,0,0,2,-14
Maddy Siegrist,DAL,DAL vs. SEA,06/01/2026,2026.0,W,22,9,3,10,30.0,1,2,50.0,2,2,100.0,6,3,9,2,1,0,0,1,21
Courtney Williams,MIN,MIN @ PHX,06/01/2026,2026.0,W,29,30,13,20,65.0,3,3,100.0,1,1,100.0,1,4,5,2,0,1,2,2,20
Olivia Miles,MIN,MIN @ PHX,06/01/2026,2026.0,W,28,19,7,9,77.8,0,0,0.0,5,5,100.0,0,4,4,10,3,0,4,4,23
Flau'jae Johnson,SEA,SEA @ DAL,06/01/2026,2026.0,L,25,16,4,12,33.3,1,5,20.0,7,10,70.0,2,8,10,1,1,1,5,6,-22
Paige Bueckers,DAL,DAL vs. SEA,06/01/2026,2026.0,W,24,10,4,12,33.3,1,5,20.0,1,2,50.0,1,8,9,7,1,0,2,1,18
Kayla McBride,MIN,MIN @ PHX,06/01/2026,2026.0,W,22,7,3,7,42.9,1,4,25.0,0,0,0.0,0,0,0,5,1,0,0,2,19
Awa Fam,SEA,SEA @ DAL,06/01/2026,2026.0,L,31,8,4,10,40.0,0,1,0.0,0,0,0.0,3,4,7,1,4,0,2,2,-17
Natasha Howard,MIN,MIN @ PHX,06/01/2026,2026.0,W,23,11,5,7,71.4,0,0,0.0,1,1,100.0,1,3,4,3,3,0,2,1,21
Antonia Delaere,MIN,MIN @ PHX,06/01/2026,2026.0,W,24,13,4,6,66.7,3,4,75.0,2,2,100.0,0,2,2,6,0,0,0,2,23
Kahleah Copper,PHX,PHX vs. MIN,06/01/2026,2026.0,L,27,18,5,13,38.5,3,7,42.9,5,8,62.5,0,2,2,1,1,0,2,1,-28
Aziaha James,DAL,DAL vs. SEA,06/01/2026,2026.0,W,18,18,7,14,50.0,1,2,50.0,3,4,75.0,2,1,3,1,0,0,0,3,9
Jordan Horston,SEA,SEA @ DAL,06/01/2026,2026.0,L,27,2,1,7,14.3,0,2,0.0,0,0,0.0,1,5,6,1,0,4,2,1,-13
Jessica Shepard,DAL,DAL vs. SEA,06/01/2026,2026.0,W,23,9,4,9,44.4,0,0,0.0,1,2,50.0,2,6,8,1,1,0,0,0,16
Arike Ogunbowale,DAL,DAL vs. SEA,06/01/2026,2026.0,W,18,9,2,13,15.4,0,5,0.0,5,6,83.3,4,1,5,0,1,0,1,0,9
Natasha Mack,PHX,PHX vs. MIN,06/01/2026,2026.0,L,20,4,2,4,50.0,0,0,0.0,0,0,0.0,5,6,11,1,0,0,1,2,-20
Noemie Brochant,PHX,PHX vs. MIN,06/01/2026,2026.0,L,24,11,4,8,50.0,3,6,50.0,0,0,0.0,1,1,2,0,0,0,1,0,-22
Monique Akoa Makani,PHX,PHX vs. MIN,06/01/2026,2026.0,L,24,10,1,6,16.7,0,3,0.0,8,8,100.0,0,0,0,5,2,0,3,2,-23
Nia Coffey,MIN,MIN @ PHX,06/01/2026,2026.0,W,22,8,3,5,60.0,2,4,50.0,0,0,0.0,1,5,6,2,1,0,0,1,16
Kaitlyn Chen,GSV,GSV vs. LVA,05/31/2026,2026.0,L,12,5,2,4,50.0,1,1,100.0,0,0,0.0,0,1,1,3,0,0,0,0,5
Ndjakalenga Mwenentanda,GSV,GSV vs. LVA,05/31/2026,2026.0,L,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,7
Kierstan Bell,LVA,LVA @ GSV,05/31/2026,2026.0,W,14,0,0,2,0.0,0,2,0.0,0,0,0.0,1,0,1,2,0,2,0,1,8
Juste Jocyte,GSV,GSV vs. LVA,05/31/2026,2026.0,L,5,5,1,2,50.0,1,1,100.0,2,2,100.0,0,1,1,1,0,0,0,0,10
Tiffany Hayes,GSV,GSV vs. LVA,05/31/2026,2026.0,L,14,5,1,4,25.0,0,1,0.0,3,4,75.0,0,0,0,1,1,0,1,2,-16
Laeticia Amihere,GSV,GSV vs. LVA,05/31/2026,2026.0,L,7,2,0,5,0.0,0,0,0.0,2,2,100.0,4,0,4,2,0,0,0,1,3
Brianna Turner,LVA,LVA @ GSV,05/31/2026,2026.0,W,10,4,2,4,50.0,0,0,0.0,0,0,0.0,2,1,3,0,0,1,1,2,4
Kiah Stokes,GSV,GSV vs. LVA,05/31/2026,2026.0,L,24,0,0,2,0.0,0,1,0.0,0,0,0.0,0,7,7,0,1,0,0,2,-7
Chennedy Carter,LVA,LVA @ GSV,05/31/2026,2026.0,W,9,6,1,1,100.0,1,1,100.0,3,4,75.0,0,1,1,0,0,1,0,0,2
Kaila Charles,GSV,GSV vs. LVA,05/31/2026,2026.0,L,11,0,0,4,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,2,2,-8
Cecilia Zandalasini,GSV,GSV vs. LVA,05/31/2026,2026.0,L,21,9,3,7,42.9,2,5,40.0,1,2,50.0,2,2,4,1,0,0,4,1,-9
Janelle Salaun,GSV,GSV vs. LVA,05/31/2026,2026.0,L,21,16,5,13,38.5,3,8,37.5,3,3,100.0,1,3,4,1,2,0,0,3,-12
A'ja Wilson,LVA,LVA @ GSV,05/31/2026,2026.0,W,36,28,11,22,50.0,0,1,0.0,6,7,85.7,5,10,15,4,1,4,4,2,11
Jackie Young,LVA,LVA @ GSV,05/31/2026,2026.0,W,37,23,9,17,52.9,5,9,55.6,0,0,0.0,0,7,7,9,1,0,2,1,12
Gabby Williams,GSV,GSV vs. LVA,05/31/2026,2026.0,L,26,20,6,14,42.9,4,6,66.7,4,4,100.0,0,4,4,1,2,0,2,2,2
Chelsea Gray,LVA,LVA @ GSV,05/31/2026,2026.0,W,36,5,1,7,14.3,0,2,0.0,3,3,100.0,0,2,2,6,2,0,5,4,7
Stephanie Talbot,LVA,LVA @ GSV,05/31/2026,2026.0,W,32,10,2,7,28.6,2,7,28.6,4,5,80.0,2,5,7,4,1,0,1,5,8
Kayla Thornton,GSV,GSV vs. LVA,05/31/2026,2026.0,L,27,12,4,10,40.0,4,7,57.1,0,0,0.0,0,4,4,0,2,0,0,4,-10
